ID,hh_id,home_lon,home_lat,home_in_region,home_bg_2010,home_bg_2020,home_county,home_state,home_puma_2010,home_puma_2020,sample_home_lon,sample_home_lat,sample_home_bg,sample_segment,participation_group,num_days_complete_weekday,num_days_complete_weekend,num_complete_mon,num_complete_tue,num_complete_wed,num_complete_thu,num_complete_fri,num_complete_sat,num_complete_sun,num_people,num_adults,num_kids,num_students,num_workers,num_vehicles,num_bicycles,income_detailed,income_followup,res_type,residence_rent_own,bicycle_type_1,bicycle_type_2,bicycle_type_997,hh_weight,MGRA
95,22003992,-117.22654,32.80058,1,60730078003,60730078003,6073,6,7310,7310,-117.226637,32.800776,60730078003,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,7,995,3,2,1,0,0,133.528077,2093
824,22037731,-117.24204,32.80519,1,60730080022,60730080022,6073,6,7310,7310,-117.2422,32.805436,60730080022,1,9,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,8,4,995,1,1,1,0,0,342.777318,2100
1430,22064751,-117.09704,32.78598,1,60730096044,60730096044,6073,6,7314,7314,-117.0968,32.785677,60730096044,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,999,3,4,1,995,995,995,143.792883,2103
2530,22117400,-116.98783,32.85029,1,60730166142,60730166142,6073,6,7313,7313,<Null>,<Null>,<Null>,5,1,1,0,0,1,0,0,0,0,0,3,3,0,0,1,2,0,5,995,1,1,995,995,995,301.098524,2113
1064,22047953,-117.23576,32.74002,1,60730070021,60730070021,6073,6,7310,7310,-117.235754,32.739747,60730070021,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,999,4,1,1,1,0,0,326.500239,2131
1130,22050610,-117.23535,32.74027,1,60730070021,60730070021,6073,6,7310,7310,-117.234759,32.740215,60730070021,2,1,1,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,6,995,1,1,995,995,995,63.140227,2131
1030,22046264,-117.1323,32.75696,1,60730012003,60730012021,6073,6,7316,7316,-117.13262,32.756897,60730012003,2,1,1,0,0,0,0,1,0,0,0,2,2,0,0,0,2,0,3,995,4,2,995,995,995,32.48836,2133
1054,22047250,-117.16324,32.73057,1,60730059002,60730059002,6073,6,7316,7316,-117.163026,32.730495,60730059002,2,9,5,2,1,1,1,1,1,1,1,2,2,0,0,1,2,4,5,995,4,2,1,1,1,350.182468,2151
933,22042535,-117.12813,32.75689,1,60730012001,60730012011,6073,6,7316,7316,-117.127752,32.756927,60730012001,1,3,2,0,0,1,1,0,0,0,0,1,1,0,0,1,0,995,3,995,995,995,995,995,995,71.438772,2157
2275,22106577,-117.11396,32.7518,1,60730022012,60730022012,6073,6,7317,7317,-117.114306,32.751855,60730022012,4,1,1,0,0,0,1,0,0,0,0,3,3,0,1,1,2,0,4,995,3,2,995,995,995,200.616603,2160
2507,22116508,-117.11343,32.75169,1,60730022012,60730022012,6073,6,7317,7317,-117.113509,32.751563,60730022012,4,1,1,0,0,0,1,0,0,0,0,2,2,0,0,1,1,2,5,995,1,1,1,0,0,1014.574417,2160
56,22002202,-117.00718,32.81249,1,60730098044,60730098044,6073,6,7314,7314,-117.007051,32.812372,60730098044,1,9,1,0,0,0,1,0,0,0,0,2,1,1,0,1,1,0,7,995,1,1,995,995,995,128.134307,2182
973,22043830,-117.24981,32.73411,1,60730073023,60730073023,6073,6,7310,7310,-117.249577,32.734305,60730073023,1,5,1,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,999,999,1,1,995,995,995,112.967079,2204
814,22037366,-117.12631,32.74093,1,60730043002,60730043002,6073,6,7316,7316,-117.126096,32.740878,60730043002,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,8,995,1,1,1,0,0,7.252147,2206
342,22015604,-117.1307,32.74183,1,60730014002,60730014002,6073,6,7316,7316,-117.13098,32.741469,60730014002,1,1,1,0,0,0,1,0,0,0,0,2,2,0,0,2,1,1,9,995,1,1,1,0,0,464.82161,2211
2382,22111079,-117.05989,32.77456,1,60730029041,60730029044,6073,6,7317,7317,-117.060022,32.774367,60730029041,4,1,1,0,0,1,0,0,0,0,0,3,3,0,2,3,4,3,8,995,1,1,1,1,0,258.44278,2215
1539,22070070,-116.99032,32.66645,1,60730134101,60730134223,6073,6,7320,7320,-116.990674,32.666337,60730134101,3,1,1,0,0,0,0,1,0,0,0,6,5,1,1,2,4,0,7,995,1,1,995,995,995,340.364093,2221
1211,22053881,-117.24534,32.79399,1,60730079101,60730079101,6073,6,7310,7310,-117.245461,32.793721,60730079101,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,6,995,1,1,1,0,0,100.920729,2240
1033,22046398,-117.15842,32.74898,1,60730004002,60730004001,6073,6,7316,7316,-117.15844,32.749058,60730004002,2,9,5,2,1,1,1,1,1,1,1,1,1,0,0,0,2,2,7,995,4,1,1,1,0,196.144461,2241
1240,22055009,-117.15877,32.74913,1,60730004002,60730004001,6073,6,7316,7316,-117.15844,32.749058,60730004002,2,3,4,2,1,1,1,1,0,1,1,1,1,0,0,0,1,0,6,995,4,2,995,995,995,214.894869,2241
1761,22081177,-116.86354,33.02738,1,60730208092,60730208131,6073,6,7307,7307,-116.863154,33.027119,60730208092,3,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,8,0,5,995,1,1,995,995,995,708.566583,2243
1870,22086157,-116.8647,33.02966,1,60730208092,60730208131,6073,6,7307,7307,-116.864416,33.031144,60730208092,3,6,3,2,1,0,1,1,0,1,1,5,5,0,0,3,6,3,999,5,1,1,1,0,0,1492.219057,2243
2128,22099856,-116.97825,32.7155,1,60730135041,60730135041,6073,6,7319,7319,-116.978084,32.715426,60730135041,4,1,1,0,0,0,1,0,0,0,0,2,2,0,0,2,2,0,7,995,1,1,995,995,995,290.923452,2245
569,22025649,-117.16058,32.7395,1,60730060001,60730060001,6073,6,7316,7316,-117.160373,32.739643,60730060001,1,3,5,2,1,1,1,1,1,1,1,2,2,0,0,2,2,0,8,995,5,2,995,995,995,567.434786,2246
595,22026716,-117.01701,32.76209,1,60730149013,60730149013,6073,6,7314,7314,-117.017299,32.762098,60730149013,1,9,3,1,0,1,0,1,1,1,0,2,2,0,0,2,2,1,6,995,1,2,1,0,0,780.106842,2260
756,22034775,-117.12185,32.75835,1,60730017003,60730017003,6073,6,7317,7317,-117.122169,32.758268,60730017003,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,10,995,1,1,995,995,995,105.350948,2264
656,22030307,-116.92506,32.81878,1,60730164013,60730164013,6073,6,7313,7313,-116.925352,32.818543,60730164013,1,9,1,0,0,0,0,1,0,0,0,3,2,1,0,1,2,3,8,995,1,1,1,0,0,71.749985,2273
1104,22049449,-117.15043,32.74812,1,60730007002,60730007002,6073,6,7316,7316,-117.150463,32.748415,60730007002,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,8,995,3,2,995,995,995,132.838751,2298
2564,22117493,-117.1499,32.74835,1,60730007002,60730007002,6073,6,7316,7316,<Null>,<Null>,<Null>,5,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,995,9,997,995,995,995,4.312079,2298
1958,22091147,-117.10543,32.74834,1,60730024022,60730024021,6073,6,7317,7317,-117.105674,32.748257,60730024022,4,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,999,999,4,2,995,995,995,88.459509,2308
63,22002523,-116.98089,32.80029,1,60730161001,60730161001,6073,6,7313,7313,-116.980608,32.800271,60730161001,1,3,5,2,1,1,1,1,1,1,1,1,1,0,0,0,3,1,7,995,1,1,1,0,0,516.435413,2311
439,22019692,-117.04671,33.0111,1,60730170062,60730170061,6073,6,7308,7308,-117.046933,33.011162,60730170062,1,9,5,2,1,1,1,1,1,1,1,2,2,0,0,0,3,2,7,995,1,997,1,0,0,428.0067,2326
869,22039889,-117.18319,32.74933,1,60730001002,60730001002,6073,6,7316,7316,-117.182946,32.749304,60730001002,1,3,1,0,0,1,0,0,0,0,0,4,3,1,1,4,3,8,10,995,1,1,1,0,0,1897.839578,2327
2235,22104179,-117.15408,32.71093,1,60730051002,60730051022,6073,6,7316,7316,-117.155905,32.711445,60730051002,4,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,1,995,5,2,1,0,0,10.384258,2332
2718,22117882,-117.13195,32.71455,1,60730041003,60730041012,6073,6,7316,7316,<Null>,<Null>,<Null>,5,9,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,995,2,2,995,995,995,161.27555,2339
101,22004159,-117.14464,32.75326,1,60730009006,60730009023,6073,6,7316,7316,-117.144959,32.753161,60730009006,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,995,4,2,995,995,995,111.841557,2349
562,22025403,-117.14464,32.75274,1,60730009006,60730009023,6073,6,7316,7316,-117.14496,32.75276,60730009006,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,5,995,3,1,1,0,0,261.495898,2349
2474,22114967,-117.09254,32.6689,1,60730116011,60730116011,6073,6,7321,7321,-117.092924,32.669089,60730116011,4,9,5,1,1,1,1,1,1,0,1,4,4,0,0,1,2,3,999,999,4,2,1,0,0,84.231582,2353
503,22022677,-117.30207,33.07148,1,60730177014,60730177013,6073,6,7309,7309,-117.302276,33.071495,60730177014,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,2,995,1,1,1,0,0,697.149585,2359
1902,22087800,-117.093,32.75452,1,60730023021,60730023021,6073,6,7317,7317,-117.093283,32.754684,60730023021,4,1,1,0,0,1,0,0,0,0,0,5,4,1,0,2,2,1,8,995,1,2,1,0,0,43.621122,2360
2011,22094571,-117.12663,32.72786,1,60730044002,60730044002,6073,6,7316,7316,-117.126666,32.727573,60730044002,4,9,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,999,999,4,2,1,0,0,76.339426,2377
2293,22107378,-117.12729,32.72671,1,60730044002,60730044002,6073,6,7316,7316,-117.12735,32.726551,60730044002,4,5,1,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,6,995,3,2,995,995,995,72.391746,2377
2738,22117952,-117.16452,32.72986,1,60730059002,60730059002,6073,6,7316,7316,<Null>,<Null>,<Null>,5,1,1,0,0,0,1,0,0,0,0,2,2,0,0,1,3,3,7,995,1,1,1,0,0,37.404919,2390
2010,22094201,-117.15222,32.71112,1,60730051002,60730051021,6073,6,7316,7316,-117.151954,32.710949,60730051002,4,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,5,995,5,2,995,995,995,181.616915,2391
2094,22098532,-117.15255,32.71119,1,60730051002,60730051021,6073,6,7316,7316,-117.153367,32.711454,60730051002,4,9,3,2,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,995,5,2,1,0,0,4.297006,2391
2174,22101501,-117.15238,32.71071,1,60730051002,60730051021,6073,6,7316,7316,-117.152799,32.710667,60730051002,4,9,1,0,0,0,0,1,0,0,0,2,1,1,0,1,1,1,6,995,5,2,1,0,0,347.661557,2391
2180,22101946,-117.15238,32.71071,1,60730051002,60730051021,6073,6,7316,7316,-117.152799,32.710667,60730051002,4,1,1,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,999,999,5,2,995,995,995,208.565733,2391
2238,22104276,-117.15214,32.71124,1,60730051002,60730051021,6073,6,7316,7316,-117.151954,32.710949,60730051002,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,995,5,2,995,995,995,472.133061,2391
191,22007924,-117.16287,32.74034,1,60730060001,60730060001,6073,6,7316,7316,-117.16305,32.740241,60730060001,1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,2,2,0,999,999,2,1,995,995,995,512.128886,2406
2582,22117539,-117.23896,32.79246,1,60730077013,60730077013,6073,6,7310,7310,<Null>,<Null>,<Null>,5,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,3,995,4,2,995,995,995,110.317085,2409
92,22003864,-116.96466,32.79227,1,60730158023,60730158022,6073,6,7313,7313,-116.964752,32.792335,60730158023,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,995,1,997,995,995,995,84.603324,2417
565,22025529,-117.10765,32.79111,1,60730095091,60730095092,6073,6,7314,7314,-117.109077,32.791169,60730095091,1,9,3,0,1,0,1,0,1,0,0,2,2,0,0,2,2,0,999,999,5,2,995,995,995,2000.281149,2428
2758,22118001,-117.10181,32.67475,1,60730117003,60730117003,6073,6,7321,7321,<Null>,<Null>,<Null>,7,1,1,0,0,0,1,0,0,0,0,4,2,2,2,2,1,0,2,995,9,999,995,995,995,283.970829,2440
2052,22096751,-117.09325,32.75728,1,60730023012,60730023012,6073,6,7317,7317,-117.092953,32.758048,60730023012,4,1,1,0,0,1,0,0,0,0,0,2,2,0,0,2,2,2,9,995,1,1,1,0,0,32.612126,2450
71,22002629,-117.1509,32.75682,1,60730006001,60730006001,6073,6,7316,7316,-117.151227,32.756764,60730006001,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,4,995,3,2,1,0,0,148.661894,2457
293,22012817,-117.0818,32.62607,1,60730130002,60730130002,6073,6,7321,7321,-117.081993,32.625969,60730130002,1,9,1,0,0,0,1,0,0,0,0,3,1,2,0,1,2,4,8,995,1,1,1,0,0,51.688943,2461
641,22029555,-117.0567,32.61893,1,60730133012,60730133012,6073,6,7321,7321,-117.056624,32.619378,60730133012,1,9,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,3,995,1,2,1,0,0,12.856733,2468
2777,22118054,-117.13176,32.75294,1,60730013004,60730013022,6073,6,7316,7316,<Null>,<Null>,<Null>,7,3,5,2,1,1,1,1,1,1,1,2,2,0,0,2,1,2,2,995,3,2,1,0,0,717.016943,2490
2313,22108268,-117.1949,32.83662,1,60730085055,60730085055,6073,6,7315,7315,-117.194712,32.836704,60730085055,4,9,1,0,0,0,0,1,0,0,0,4,2,2,0,0,2,4,3,995,1,1,1,0,0,4.133756,2491
1047,22047073,-117.20104,32.83473,1,60730085022,60730085022,6073,6,7315,7315,-117.201326,32.834736,60730085022,2,1,1,0,0,0,1,0,0,0,0,4,4,0,4,4,1,0,1,995,5,2,995,995,995,133.724109,2499
1069,22048140,-117.20104,32.83473,1,60730085022,60730085022,6073,6,7315,7315,-117.201326,32.834736,60730085022,2,9,4,2,1,1,1,1,0,1,1,4,4,0,1,2,1,1,2,995,5,2,1,0,0,554.013449,2499
1202,22053592,-117.1992,32.83447,1,60730085022,60730085022,6073,6,7315,7315,-117.199097,32.834194,60730085022,2,3,4,2,1,1,0,1,1,1,1,2,2,0,1,2,2,1,6,995,4,2,1,0,0,438.397625,2499
2654,22117712,-117.2009,32.83466,1,60730085022,60730085022,6073,6,7315,7315,<Null>,<Null>,<Null>,5,3,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,6,995,5,2,995,995,995,242.24091,2499
2396,22111490,-117.08978,32.75455,1,60730027071,60730027071,6073,6,7317,7317,-117.090065,32.754499,60730027071,4,9,5,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,995,1,2,995,995,995,194.242049,2501
2682,22117789,-117.0909,32.75367,1,60730027071,60730027071,6073,6,7317,7317,<Null>,<Null>,<Null>,5,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,3,995,3,2,995,995,995,331.946839,2501
1821,22084013,-117.1111,32.70313,1,60730035011,60730035011,6073,6,7318,7318,-117.111038,32.703124,60730035011,3,1,1,0,0,0,0,1,0,0,0,2,2,0,0,1,2,1,3,995,3,2,1,0,0,495.050716,2502
1644,22075866,-117.0459,32.55765,1,60730100131,60730100131,6073,6,7322,7322,-117.04636,32.558224,60730100131,3,7,1,0,0,0,0,1,0,0,0,3,3,0,0,2,2,3,6,995,5,2,1,0,0,179.053724,2517
313,22013808,-117.17474,32.75111,1,60730002011,60730002011,6073,6,7316,7316,-117.175001,32.75113,60730002011,1,9,1,0,0,1,0,0,0,0,0,2,1,1,0,1,1,2,9,995,1,1,1,0,0,475.114742,2526
1989,22092388,-117.12607,33.01469,1,60730170301,60730170652,6073,6,7309,7309,-117.126016,33.014246,60730170301,4,3,1,0,0,0,0,1,0,0,0,4,1,3,0,1,1,1,4,995,5,2,1,0,0,16.526448,2528
986,22044594,-117.0603,32.78865,1,60730097067,60730097067,6073,6,7314,7314,-117.059975,32.788217,60730097067,1,1,1,0,0,0,0,1,0,0,0,2,2,0,1,1,2,1,999,999,1,1,1,0,0,862.834563,2530
193,22008035,-117.30091,33.06933,1,60730177014,60730177013,6073,6,7309,7309,-117.300576,33.06909,60730177014,1,9,1,0,0,1,0,0,0,0,0,2,1,1,0,1,2,4,5,995,3,2,1,0,0,73.864762,2534
2029,22095522,-117.15066,32.71124,1,60730051001,60730051011,6073,6,7316,7316,-117.150398,32.711205,60730051001,4,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7,995,4,2,995,995,995,61.908421,2538
2074,22097827,-117.15163,32.7109,1,60730051001,60730051011,6073,6,7316,7316,-117.151889,32.710742,60730051001,4,3,4,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,995,6,2,1,0,0,141.962671,2538
2153,22100680,-117.15161,32.71096,1,60730051001,60730051011,6073,6,7316,7316,-117.151889,32.710742,60730051001,4,9,5,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,995,5,2,995,995,995,187.064012,2538
2230,22103939,-117.15161,32.71096,1,60730051001,60730051011,6073,6,7316,7316,-117.151889,32.710742,60730051001,4,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,999,999,6,2,995,995,995,364.563202,2538
123,22005146,-116.88194,33.0214,1,60730208051,60730208051,6073,6,7307,7307,-116.882132,33.021531,60730208051,1,3,5,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,995,1,1,1,0,0,421.729991,2544
1532,22069886,-116.87969,33.02076,1,60730208051,60730208051,6073,6,7307,7307,-116.868564,33.035742,60730208063,3,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,995,7,1,995,995,995,318.288678,2544
458,22020558,-117.24127,32.74049,1,60730074006,60730074023,6073,6,7310,7310,-117.241061,32.740671,60730074006,1,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,3,995,1,2,995,995,995,309.18915,2545
1404,22063499,-117.15749,32.71711,1,60730053001,60730053011,6073,6,7316,7316,-117.157461,32.716973,60730053001,3,9,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6,995,5,2,1,0,0,109.540415,2547
185,22007685,-117.12569,32.76366,1,60730018006,60730018024,6073,6,7317,7317,-117.125657,32.76341,60730018006,1,1,1,0,0,0,1,0,0,0,0,3,3,0,0,3,3,2,1,995,2,2,1,0,0,41.524147,2552
2363,22110093,-117.11397,32.7506,1,60730022012,60730022012,6073,6,7317,7317,-117.114316,32.75086,60730022012,4,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,995,4,2,995,995,995,173.094705,2562
802,22036793,-117.19938,32.78834,1,60730091034,60730091034,6073,6,7315,7315,-117.199146,32.788019,60730091034,1,3,5,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6,995,1,1,995,995,995,468.82191,2573
1659,22076344,-117.10684,32.71418,1,60730034032,60730034032,6073,6,7318,7318,-117.106579,32.71416,60730034032,3,1,1,0,0,1,0,0,0,0,0,7,6,1,1,4,1,0,1,995,3,2,995,995,995,31.472122,2591
1955,22090984,-117.1143,32.76304,1,60730018002,60730018012,6073,6,7317,7317,-117.114129,32.762942,60730018002,4,9,1,0,0,0,1,0,0,0,0,3,2,1,0,2,2,1,7,995,1,2,1,0,0,2230.221347,2604
2377,22110760,-117.11562,32.76116,1,60730018002,60730018012,6073,6,7317,7317,-117.115573,32.760983,60730018002,4,9,1,0,0,0,1,0,0,0,0,3,2,1,0,2,2,1,9,995,1,1,1,0,0,11.984656,2604
2389,22111243,-117.11488,32.76247,1,60730018002,60730018012,6073,6,7317,7317,-117.115157,32.762481,60730018002,4,3,1,0,0,0,1,0,0,0,0,2,1,1,0,1,1,0,3,995,4,2,995,995,995,150.898957,2604
2734,22117941,-117.15798,32.746,1,60730003003,60730003021,6073,6,7316,7316,<Null>,<Null>,<Null>,5,9,4,2,0,1,1,1,1,1,1,2,2,0,1,1,1,2,3,995,4,2,1,0,0,260.935569,2607
2136,22100182,-117.07644,32.6431,1,60730123041,60730123041,6073,6,7321,7321,-117.076127,32.643139,60730123041,4,6,5,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,7,995,1,1,995,995,995,22.604972,2622
2468,22114646,-117.08712,32.70125,1,60730033051,60730033051,6073,6,7318,7318,-117.086673,32.701143,60730033051,4,1,1,0,0,0,0,1,0,0,0,3,3,0,0,2,4,2,6,995,1,1,1,0,0,71.672008,2625
2258,22105698,-117.23452,32.86457,1,60730083612,60730083612,6073,6,7312,7312,-117.235194,32.864425,60730083612,4,9,5,1,1,1,1,1,1,1,0,2,2,0,0,2,1,1,10,995,4,1,1,0,0,4.261509,2639
32,22001143,-117.06218,33.00231,1,60730170512,60730170512,6073,6,7308,7308,-117.062234,33.002082,60730170512,1,9,5,1,1,1,1,1,1,1,0,3,3,0,1,1,2,1,7,995,1,1,1,0,0,3413.860446,2646
2055,22096813,-117.15633,32.71939,1,60730052002,60730052021,6073,6,7316,7316,-117.156537,32.719807,60730052002,4,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,995,5,2,995,995,995,137.425061,2651
1476,22067085,-117.1215,32.74557,1,60730015001,60730015001,6073,6,7316,7316,-117.12143,32.745407,60730015001,3,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,6,995,1,1,995,995,995,80.408569,2665
2701,22117834,-116.9412,32.82184,1,60730167011,60730167041,6073,6,7307,7307,<Null>,<Null>,<Null>,5,1,1,0,0,0,0,1,0,0,0,2,2,0,0,1,1,2,999,999,7,1,1,0,0,557.307326,2666
522,22024087,-117.13542,32.74632,1,60730014003,60730014003,6073,6,7316,7316,-117.135732,32.746244,60730014003,1,9,5,2,1,1,1,1,1,1,1,2,2,0,1,2,1,0,4,995,4,2,995,995,995,45.192006,2668
706,22032709,-117.13497,32.74742,1,60730014003,60730014003,6073,6,7316,7316,-117.135091,32.747533,60730014003,1,1,1,0,0,1,0,0,0,0,0,2,1,1,0,1,1,3,5,995,1,2,1,0,0,715.149758,2668
2504,22116281,-117.05311,32.71767,1,60730030033,60730030032,6073,6,7318,7318,-117.053296,32.717263,60730030033,4,1,1,0,0,0,1,0,0,0,0,4,2,2,0,2,2,2,7,995,1,2,1,0,0,662.930086,2690
2147,22100495,-117.08372,32.75501,1,60730027083,60730027083,6073,6,7317,7317,-117.083684,32.755576,60730027083,4,1,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,995,4,2,995,995,995,6.676764,2693
2178,22101648,-117.15618,32.70978,1,60730051002,60730051022,6073,6,7316,7316,-117.156443,32.710219,60730051002,4,9,5,2,1,1,1,1,1,1,1,2,2,0,0,0,2,0,7,995,5,1,995,995,995,95.042217,2694
1996,22093280,-117.14461,32.7112,1,60730047001,60730047001,6073,6,7316,7316,-117.144889,32.711173,60730047001,4,9,4,2,1,0,1,1,1,1,1,2,2,0,1,2,2,2,5,995,1,2,1,0,0,632.148829,2702
2123,22099674,-117.14516,32.71133,1,60730047001,60730047001,6073,6,7316,7316,-117.144877,32.710596,60730047001,4,9,4,1,1,1,0,1,1,1,0,2,2,0,0,2,1,0,999,4,4,2,995,995,995,385.187527,2702
2317,22108341,-117.14553,32.71073,1,60730047001,60730047001,6073,6,7316,7316,-117.145582,32.710475,60730047001,4,3,4,0,1,1,1,1,0,0,0,3,3,0,0,0,0,2,1,995,4,2,1,0,0,33.196095,2702
2126,22099784,-117.10481,32.75079,1,60730022022,60730022022,6073,6,7317,7317,-117.104471,32.751081,60730022022,4,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,995,4,2,995,995,995,254.301715,2704
2446,22113746,-117.10532,32.75106,1,60730022022,60730022022,6073,6,7317,7317,-117.105649,32.751058,60730022022,4,9,4,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,3,995,4,2,1,0,0,847.744107,2704
2482,22115305,-117.10533,32.75056,1,60730022022,60730022022,6073,6,7317,7317,-117.105712,32.751204,60730022023,4,1,1,0,0,1,0,0,0,0,0,2,2,0,0,2,1,2,5,995,4,2,1,0,0,78.81408,2704
925,22042178,-117.13984,32.76143,1,60730010001,60730010001,6073,6,7316,7316,-117.14008,32.761348,60730010001,1,9,4,2,1,0,1,1,1,1,1,1,1,0,0,1,1,0,7,995,1,1,995,995,995,22.82167,2726
1144,22051266,-117.16959,32.72017,1,60730058001,60730058021,6073,6,7316,7316,-117.169131,32.720503,60730058001,2,9,3,0,0,0,1,1,1,0,0,1,1,0,1,0,2,0,6,995,5,2,995,995,995,353.334487,2727
1076,22048351,-117.16893,32.72038,1,60730058001,60730058021,6073,6,7316,7316,-117.169131,32.720503,60730058001,2,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,6,995,5,2,995,995,995,214.894869,2728
104,22004278,-117.23309,32.79807,1,60730079082,60730079082,6073,6,7310,7310,-117.233375,32.798308,60730079082,1,3,5,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,2,995,4,2,1,0,0,7.953539,2739
1288,22057036,-117.14887,32.71399,1,60730052001,60730052011,6073,6,7316,7316,-117.148518,32.714471,60730052001,3,3,5,2,1,1,1,1,1,1,1,1,1,0,0,1,2,0,7,995,5,2,995,995,995,197.01269,2756
1050,22047117,-117.21779,32.83117,1,60730085011,60730085011,6073,6,7315,7315,-117.217847,32.831135,60730085011,2,9,5,1,1,1,1,1,1,1,0,2,2,0,0,2,1,1,3,995,2,2,1,0,0,94.479709,2758
2684,22117792,-117.14535,32.75128,1,60730009005,60730009022,6073,6,7316,7316,<Null>,<Null>,<Null>,5,1,1,0,0,0,0,1,0,0,0,2,2,0,1,2,1,2,6,995,4,2,1,0,0,287.454026,2761
455,22020445,-117.1355,32.76013,1,60730012004,60730012022,6073,6,7316,7316,-117.135187,32.760123,60730012004,1,9,5,2,1,1,1,1,1,1,1,2,2,0,0,2,2,0,2,995,4,2,995,995,995,282.1016,2767
856,22039305,-117.13602,32.76068,1,60730012004,60730012022,6073,6,7316,7316,-117.141812,32.761006,60730010001,1,1,1,0,0,0,0,1,0,0,0,4,2,2,0,2,2,8,8,995,1,1,1,0,0,95.435901,2767
1406,22063612,-117.15415,32.71239,1,60730052001,60730052022,6073,6,7316,7316,-117.154644,32.711674,60730052001,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,995,5,2,995,995,995,197.774288,2768
1588,22072844,-117.15415,32.71239,1,60730052001,60730052022,6073,6,7316,7316,-117.154644,32.711674,60730052001,3,1,1,0,0,0,1,0,0,0,0,3,3,0,0,3,1,1,9,995,5,2,1,0,0,53.509865,2768
1249,22055289,-117.13138,32.72737,1,60730044003,60730044003,6073,6,7316,7316,-117.131453,32.727554,60730044003,2,9,5,2,1,1,1,1,1,1,1,2,2,0,0,2,2,3,7,995,1,1,1,1,0,75.851124,2774
282,22012125,-117.16168,32.73379,1,60730060002,60730060002,6073,6,7316,7316,-117.162093,32.733589,60730060002,1,9,2,2,1,0,0,1,0,1,1,1,1,0,0,0,1,1,7,995,2,1,1,0,0,372.855025,2781
2509,22116544,-117.15527,32.71027,1,60730051002,60730051022,6073,6,7316,7316,-117.155284,32.710403,60730051002,4,9,4,2,1,1,0,1,1,1,1,1,1,0,0,1,1,3,7,995,4,1,1,1,0,69.880082,2784
