person_id,person_num,is_participant,has_proxy,relationship,age,age_fv,phone_type,race_1,race_2,race_3,race_4,race_5,race_997,race_999,race_other,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_997,ethnicity_999,ethnicity_other,language_at_home,gender,disability,employment,participate,num_jobs,job_type,work_lon,work_lat,work_in_region,work_bg_2010,work_bg_2020,work_county,work_state,work_puma_2010,work_puma_2020,work_mode,telework_freq,commute_freq,commute_subsidy_1,commute_subsidy_2,commute_subsidy_3,commute_subsidy_4,commute_subsidy_5,commute_subsidy_6,commute_subsidy_7,commute_subsidy_8,commute_subsidy_9,commute_subsidy_10,commute_subsidy_11,commute_subsidy_996,commute_subsidy_997,commute_subsidy_998,commute_subsidy_other,commute_subsidy_use_1,commute_subsidy_use_2,commute_subsidy_use_3,commute_subsidy_use_4,commute_subsidy_use_5,commute_subsidy_use_6,commute_subsidy_use_7,commute_subsidy_use_8,commute_subsidy_use_9,commute_subsidy_use_10,commute_subsidy_use_11,commute_subsidy_use_996,industry,industry_other,education,student,school_lon,school_lat,school_in_region,school_bg_2010,school_bg_2020,school_county,school_state,school_puma_2010,school_puma_2020,school_attend,school_freq,remote_class_freq,school_mode,school_type,second_home,second_home_lon,second_home_lat,second_home_in_region,second_home_bg_2010,second_home_county,second_home_state,second_home_puma_2010,second_home_bg_2020,second_home_puma_2020,can_drive,vehicle,home_vehicle_park_1,home_vehicle_park_2,home_vehicle_park_3,home_vehicle_park_pay,transit_freq,transit_pass_cost,transit_pass_ownership,transit_cost,share_1,share_2,share_3,share_4,share_5,share_6,share_7,share_8,share_996,tnc_freq,bikeshare_freq,carshare_freq,peerrent_freq,scootshare_freq,vanpool_freq,mopedshare_freq,bike_freq,bike_store_1,bike_store_2,bike_store_3,bike_store_4,bike_store_5,bike_store_6,bike_store_7,bike_store_997,micromobility_devices_1,micromobility_devices_2,micromobility_devices_3,micromobility_devices_4,micromobility_devices_5,micromobility_devices_6,micromobility_devices_7,micromobility_devices_997,micromobility_devices_999,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_997,barriers_999,ev_purchase,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_997,hh_id,person_weight
2206003901,1,1,0,0,8,10,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22060039,50.2706973859849
2206003902,2,1,0,1,9,11,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,1,-117.16519,32.71615,1,60730053003,60730053021,6073,6,7316,7316,101,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,5,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,995,995,995,995,7,1,1,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22060039,50.2706973859849
2206010101,1,1,0,0,5,5,995,1,0,1,0,0,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,2,,,995,,,,,,,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,6,,4,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,1,0,0,7,2,1,,1,0,1,0,0,1,0,0,0,7,995,995,7,7,995,995,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22060101,104.564968589575
2206017801,1,1,0,0,11,14,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,1,5,0,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,5,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22060178,34.292533144436
2206036701,1,1,0,0,6,6,995,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,5,-117.20955,32.88065,1,60730083391,60730083391,6073,6,7312,7312,100,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,6,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,995,1,0,0,0,0,0,0,22060367,56.1325051991969
2206045601,1,1,0,0,8,9,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,1,-117.23385,33.1454,1,60730200172,60730200172,6073,6,7305,7305,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,16,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,995,0,,1,0,0,1,0,1,0,0,0,7,7,995,995,7,995,995,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22060456,6.92400685686265
2206060601,1,1,0,0,5,5,995,0,0,0,0,1,0,0,,0,1,0,0,0,0,,1,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,6,1,1,12,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22060606,100.938610955769
2206060602,2,1,0,1,6,6,1,0,0,0,0,1,0,0,,0,1,0,0,0,0,,1,2,0,1,1,1,5,-117.05257,32.5995,1,60730133071,60730133071,6073,6,7321,7321,100,995,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,19,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,1,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22060606,100.938610955769
2206069701,1,1,0,0,8,10,995,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,1,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,0,1,0,7,995,0,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22060697,7.08063369049548
2206069702,2,1,0,5,9,11,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,3,1,1,2,,,995,,,,,,,100,995,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"park on street, no meter, no cost",0,0,0,0,0,0,0,0,0,0,0,1,3,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,8,1,0,0,0,7,995,0,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22060697,7.08063369049548
2206071901,1,1,0,0,5,5,995,0,0,1,0,0,0,0,,1,0,0,0,0,0,,1,2,0,1,1,1,1,-117.16039,32.75154,1,60730004001,60730004004,6073,6,7316,7316,100,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,7,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,1,6,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22060719,319.258456079457
2206071902,2,0,0,6,5,5,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,995,995,1,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,2,,,995,,,,,,,995,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22060719,319.258456079457
2206088601,1,1,0,0,5,5,2,0,0,0,0,1,0,0,,0,0,1,0,0,0,,995,1,995,1,1,1,3,,,995,,,,,,,995,995,995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,7,,995,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,995,995,995,995,995,996,995,995,,1,0,0,0,0,1,0,0,0,6,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22060886,108.445713905281
2206088602,2,1,0,1,5,5,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,5,-117.13941,32.89526,1,60730083501,60730083501,6073,6,7311,7311,100,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,9,,4,1,-117.15115,32.72015,1,60730056002,60730056022,6073,6,7316,7316,995,5,4,100,11,0,,,995,,,,,,,1,7,0,0,1,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,995,995,995,995,995,995,995,22060886,108.445713905281
2206088901,1,1,0,0,8,10,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,1,-117.15139,33.51919,0,60650432162,60650432162,6065,6,6503,6503,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,6,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,8,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22060889,7.98607636070897
2206088902,2,1,0,2,4,4,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,1,-117.28808,33.21249,1,60730185131,60730185221,6073,6,7301,7301,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,4,,3,1,-117.18267,33.15051,1,60730200211,60730200213,6073,6,7305,7305,995,7,4,100,12,0,,,995,,,,,,,1,6,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22060889,7.98607636070897
2206088903,3,1,0,2,4,4,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,1,-117.16081,33.14039,1,60730200231,60730200231,6073,6,7305,7305,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,3,,2,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22060889,7.98607636070897
2206088904,4,1,0,2,5,5,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,2,1,1,2,,,995,,,,,,,100,995,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,14,,2,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,9,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22060889,7.98607636070897
2206088905,5,1,0,2,5,5,2,0,0,0,0,0,1,0,ukranian,1,0,0,0,0,0,,0,1,0,2,1,1,3,,,995,,,,,,,995,995,995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,995,995,995,995,995,995,995,995,995,995,995,995,14,,5,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,996,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22060889,7.98607636070897
2206101601,1,1,0,0,6,6,995,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,5,-117.22365,32.88144,1,60730083052,60730083051,6073,6,7312,7312,100,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,19,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,1,0,1,2,995,0,,1,0,0,0,0,0,0,0,0,2,995,995,995,995,995,995,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,995,995,995,995,995,995,995,22061016,93.4499819309414
2206103901,1,1,0,0,9,11,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,1,-117.03184,32.77168,1,60730148062,60730148062,6073,6,7314,7314,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,6,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22061039,28.9154744529094
2206113201,1,1,0,0,10,12,995,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,1,1,5,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22061132,112.025133822997
2206113202,2,1,0,1,9,11,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,0,1,0,0,7,1,1,5,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22061132,112.025133822997
2206113801,1,1,0,0,10,13,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,2,1,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22061138,21.7033313686197
2206113802,2,1,0,1,10,12,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,995,995,995,995,7,2,1,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22061138,21.7033313686197
2206120001,1,1,0,0,7,8,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,5,-117.20661,32.87224,1,60730083404,60730083761,6073,6,7312,7312,100,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,13,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22061200,258.366828053005
2206120002,2,1,0,3,9,11,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,2,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,7,995,0,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22061200,258.366828053005
2206120003,3,1,0,2,4,4,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,6,0,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,5,995,0,,1,0,0,0,0,0,0,0,0,6,995,995,995,995,995,995,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,22061200,258.366828053005
2206120004,4,1,0,1,7,8,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,3,,,995,,,,,,,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,6,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,996,1,0,0,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22061200,258.366828053005
2206124901,1,1,0,0,6,6,2,0,0,0,0,1,0,0,,0,0,0,0,1,0,"25% Scottish
25% Native American
25% Hispanic
25% Irish ",0,1,0,1,1,2,5,-117.17286,32.74997,1,60730002011,60730002012,6073,6,7316,7316,100,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,6,,5,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,1,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22061249,133.675765651687
2206128001,1,1,0,0,4,4,995,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,999,0,1,1,1,1,-117.18108,32.8149,1,60730085131,60730085131,6073,6,7315,7315,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,4,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,995,0,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22061280,1365.48429586659
2206128002,2,1,0,1,5,5,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,999,0,1,1,1,1,-117.16052,32.71879,1,60730053001,60730053011,6073,6,7316,7316,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,13,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22061280,1365.48429586659
2206133901,1,1,0,0,10,12,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,0,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,5,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,0,1,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22061339,1347.07822037125
2206133902,2,1,0,5,6,6,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,2,0,1,1,-117.24477,33.19996,1,60730195031,60730195031,6073,6,7303,7303,100,996,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,8,,5,1,-117.88524,33.8798,0,60590115042,60590115042,6059,6,5907,5907,995,7,4,41,12,0,,,995,,,,,,,3,995,995,995,995,995,4,995,0,,1,0,0,0,0,0,0,0,0,4,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22061339,1347.07822037125
2206140501,1,1,0,0,8,10,995,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,1,0,1,1,1,1,-116.92945,32.74625,1,60730136064,60730136082,6073,6,7319,7319,100,996,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,16,,999,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22061405,119.0058365963
2206148901,1,1,0,0,7,8,2,0,0,0,0,0,1,0,italian,1,0,0,0,0,0,,0,1,0,6,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22061489,636.349081467253
2206148902,2,1,0,1,8,10,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,3,,,995,,,,,,,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,19,,4,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22061489,636.349081467253
2206149301,1,1,0,0,9,11,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,995,0,,1,0,1,0,1,0,0,0,0,7,995,995,7,995,7,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22061493,58.886430495344
2206149302,2,0,0,6,7,8,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,995,995,1,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,2,,,995,,,,,,,995,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22061493,58.886430495344
2206152101,1,1,0,0,5,5,995,0,0,1,0,0,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,3,,,995,,,,,,,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,19,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,995,995,995,995,995,995,995,22061521,122.116961162309
2206152102,2,1,0,1,5,5,2,0,0,1,0,0,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,1,-117.19888,32.87066,1,60730083403,60730083763,6073,6,7312,7312,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,997,Biotech,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,995,995,995,995,995,995,995,22061521,122.116961162309
