,company_id,driver_id,vehicle_id,TOUR_NUM,trip_number,STOP_SEQ,TOUR_START,TOUR_END,tour_id2,tour_id3,tour_id3_
12184,196965,345,223,2,5,3,False,True,203,223_2,201
12185,196965,346,224,1,0,1,True,False,204,224_1,202
12186,196965,346,224,1,1,2,False,False,204,224_1,202
12187,196965,346,224,1,2,3,False,False,204,224_1,202
12188,196965,346,224,1,3,4,False,False,204,224_1,202
12189,196965,346,224,1,4,5,False,False,204,224_1,202
12190,196965,346,224,1,5,6,False,True,204,224_1,202
12191,196965,346,224,2,5,1,True,False,205,224_2,203
12192,196965,346,224,2,6,2,False,False,205,224_2,203
12193,196965,346,224,2,7,3,False,False,205,224_2,203
12194,196965,346,224,2,8,4,False,False,205,224_2,203
12195,196965,346,224,2,9,5,False,False,205,224_2,203
12196,196965,346,224,2,10,6,False,False,205,224_2,203
12197,196965,346,224,2,11,7,False,True,205,224_2,203
12198,196965,346,224,3,11,1,True,False,206,224_3,204
12199,196965,346,224,3,12,2,False,False,206,224_3,204
12200,196965,346,224,3,13,3,False,True,206,224_3,204
12201,196965,347,225,1,0,1,True,False,207,225_1,205
12202,196965,347,225,1,1,2,False,False,207,225_1,205
12203,196965,347,225,1,2,3,False,True,207,225_1,205
12204,196965,347,225,2,2,1,True,False,208,225_2,206
12205,196965,347,225,2,3,2,False,False,208,225_2,206
12206,196965,347,225,2,4,3,False,False,208,225_2,206
12207,196965,347,225,2,5,4,False,True,208,225_2,206
12208,196965,348,226,1,0,1,True,False,209,226_1,207
12209,196965,348,226,1,1,2,False,False,209,226_1,207
12210,196965,348,226,1,2,3,False,False,209,226_1,207
12211,196965,348,226,1,3,4,False,False,209,226_1,207
12212,196965,348,226,1,4,5,False,False,209,226_1,207
12213,196965,348,226,1,5,6,False,False,209,226_1,207
12214,196965,348,226,1,6,7,False,False,209,226_1,207
12215,196965,348,226,1,7,8,False,True,209,226_1,207
12216,196965,348,226,2,7,1,True,False,210,226_2,208
12217,196965,348,226,2,8,2,False,False,210,226_2,208
12218,196965,348,226,2,9,3,False,False,210,226_2,208
12219,196965,348,226,2,10,4,False,True,210,226_2,208
3361,117393,351,227,1,0,1,True,False,211,227_1,209
3362,117393,351,227,1,1,2,False,True,211,227_1,209
3363,117393,351,227,2,1,1,True,False,212,227_2,210
3364,117393,351,227,2,2,2,False,True,212,227_2,210
3365,117393,351,227,3,2,1,True,False,213,227_3,211
3378,117393,355,228,1,0,1,True,False,214,228_1,212
3379,117393,355,228,1,1,2,False,False,214,228_1,212
3380,117393,355,228,1,12,3,False,True,214,228_1,212
3366,117393,350,228,3,2,2,False,False,214,228_3,213
3368,117393,350,228,3,4,3,False,False,214,228_3,213
3369,117393,350,228,3,5,4,False,False,214,228_3,213
3370,117393,350,228,3,7,5,False,False,214,228_3,213
3371,117393,350,228,3,9,6,False,False,214,228_3,213
3372,117393,350,228,3,10,7,False,False,214,228_3,213
3367,117393,352,228,3,3,8,False,True,214,228_3,213
3373,117393,352,228,4,3,1,True,False,215,228_4,214
3374,117393,352,228,4,6,2,False,False,215,228_4,214
3375,117393,352,228,4,8,3,False,True,215,228_4,214
3376,117393,352,228,5,8,1,True,False,216,228_5,215
3377,117393,352,228,5,11,2,False,True,216,228_5,215
3381,117393,354,237,1,0,1,True,False,217,237_1,216
3382,117393,354,237,1,1,2,False,False,217,237_1,216
3383,117393,354,237,1,2,3,False,False,217,237_1,216
3384,117393,354,237,1,3,4,False,False,217,237_1,216
3385,117393,354,237,1,4,5,False,False,217,237_1,216
3386,117393,354,237,1,5,6,False,True,217,237_1,216
995,103118,457,240,1,0,1,True,False,218,240_1,217
996,103118,457,240,1,1,2,False,False,218,240_1,217
997,103118,457,240,1,2,3,False,False,218,240_1,217
998,103118,457,240,1,3,4,False,False,218,240_1,217
999,103118,457,240,1,4,5,False,False,218,240_1,217
1000,103118,457,240,1,5,6,False,False,218,240_1,217
1001,103118,457,240,1,6,7,False,False,218,240_1,217
1002,103118,457,240,1,7,8,False,True,218,240_1,217
11865,188144,433,241,1,0,1,True,False,219,241_1,218
11866,188144,433,241,1,1,2,False,False,219,241_1,218
11867,188144,433,241,1,2,3,False,False,219,241_1,218
11868,188144,433,241,1,3,4,False,False,219,241_1,218
11869,188144,433,241,1,4,5,False,False,219,241_1,218
11870,188144,433,241,1,5,6,False,False,219,241_1,218
11871,188144,433,241,1,6,7,False,False,219,241_1,218
11872,188144,433,241,1,7,8,False,True,219,241_1,218
11841,187955,359,242,1,0,1,True,False,220,242_1,219
11842,187955,359,242,1,1,2,False,False,220,242_1,219
11843,187955,359,242,1,2,3,False,False,220,242_1,219
11844,187955,359,242,1,3,4,False,False,220,242_1,219
11845,187955,359,242,1,4,5,False,True,220,242_1,219
11846,187955,359,242,2,4,1,True,False,221,242_2,220
11847,187955,359,242,2,5,2,False,False,221,242_2,220
11848,187955,359,242,2,6,3,False,True,221,242_2,220
4833,120980,456,243,1,0,1,True,False,222,243_1,221
4834,120980,456,243,1,1,2,False,False,222,243_1,221
4835,120980,456,243,1,2,3,False,False,222,243_1,221
4836,120980,456,243,1,3,4,False,False,222,243_1,221
4837,120980,456,243,1,4,5,False,False,222,243_1,221
4838,120980,456,243,1,5,6,False,True,222,243_1,221
4839,120980,456,243,2,5,1,True,False,223,243_2,222
4840,120980,456,243,2,6,2,False,False,223,243_2,222
4841,120980,456,243,2,7,3,False,True,223,243_2,222
11901,188567,409,244,1,0,1,True,False,224,244_1,223
11902,188567,409,244,1,1,2,False,False,224,244_1,223
11903,188567,409,244,1,2,3,False,True,224,244_1,223
4705,120824,406,245,1,0,1,True,False,225,245_1,224
4706,120824,406,245,1,1,2,False,False,225,245_1,224
4707,120824,406,245,1,2,3,False,False,225,245_1,224
4708,120824,406,245,1,3,4,False,True,225,245_1,224
4709,120824,407,246,1,0,1,True,False,226,246_1,225
4710,120824,407,246,1,1,2,False,True,226,246_1,225
4711,120824,408,247,1,0,1,True,False,227,247_1,226
4712,120824,408,247,1,1,2,False,False,227,247_1,226
4713,120824,408,247,1,2,3,False,False,227,247_1,226
4714,120824,408,247,1,3,4,False,True,227,247_1,226
8867,131298,490,248,1,0,1,True,False,228,248_1,227
8868,131298,490,248,1,1,2,False,False,228,248_1,227
8869,131298,490,248,1,2,3,False,True,228,248_1,227
8870,131298,491,249,1,0,1,True,False,229,249_1,228
8871,131298,491,249,1,1,2,False,False,229,249_1,228
8872,131298,491,249,1,2,3,False,False,229,249_1,228
8873,131298,491,249,1,3,4,False,False,229,249_1,228
8874,131298,491,249,1,4,5,False,False,229,249_1,228
8875,131298,491,249,1,5,6,False,False,229,249_1,228
8876,131298,491,249,1,6,7,False,False,229,249_1,228
8877,131298,491,249,1,7,8,False,False,229,249_1,228
8878,131298,491,249,1,8,9,False,True,229,249_1,228
8879,131298,492,250,1,0,1,True,False,230,250_1,229
8880,131298,492,250,1,1,2,False,False,230,250_1,229
8881,131298,492,250,1,2,3,False,False,230,250_1,229
8882,131298,492,250,1,3,4,False,False,230,250_1,229
8883,131298,492,250,1,4,5,False,False,230,250_1,229
8884,131298,492,250,1,5,6,False,False,230,250_1,229
8885,131298,492,250,1,6,7,False,False,230,250_1,229
8886,131298,492,250,1,7,8,False,True,230,250_1,229
8887,131298,493,251,1,0,1,True,False,231,251_1,230
8888,131298,493,251,1,1,2,False,False,231,251_1,230
8889,131298,493,251,1,2,3,False,True,231,251_1,230
2615,105453,465,252,1,0,1,True,False,232,252_1,231
2616,105453,465,252,1,1,2,False,False,232,252_1,231
2617,105453,465,252,1,2,3,False,True,232,252_1,231
2618,105453,465,252,2,2,1,True,False,233,252_2,232
2619,105453,465,252,2,3,2,False,False,233,252_2,232
2620,105453,465,252,2,4,3,False,False,233,252_2,232
2621,105453,465,252,2,5,4,False,False,233,252_2,232
2622,105453,465,252,2,6,5,False,False,233,252_2,232
2623,105453,465,252,2,7,6,False,False,233,252_2,232
2624,105453,465,252,2,8,7,False,False,233,252_2,232
2625,105453,465,252,2,9,8,False,True,233,252_2,232
2626,105453,465,252,3,9,1,True,False,234,252_3,233
2627,105453,465,252,3,10,2,False,False,234,252_3,233
2628,105453,465,252,3,11,3,False,False,234,252_3,233
2629,105453,465,252,3,12,4,False,False,234,252_3,233
2630,105453,465,252,3,13,5,False,True,234,252_3,233
2631,105453,467,253,1,0,1,True,False,235,253_1,234
2632,105453,467,253,1,1,2,False,False,235,253_1,234
2633,105453,467,253,1,2,3,False,True,235,253_1,234
12286,600013,595,254,1,0,1,True,False,236,254_1,235
12287,600013,595,254,1,1,2,False,False,236,254_1,235
12288,600013,595,254,1,2,3,False,False,236,254_1,235
12289,600013,595,254,1,3,4,False,False,236,254_1,235
12290,600013,595,254,1,4,5,False,False,236,254_1,235
12291,600013,595,254,1,5,6,False,False,236,254_1,235
12292,600013,595,254,1,6,7,False,False,236,254_1,235
12293,600013,595,254,1,7,8,False,False,236,254_1,235
12294,600013,595,254,1,8,9,False,False,236,254_1,235
12295,600013,595,254,1,9,10,False,False,236,254_1,235
12296,600013,595,254,1,10,11,False,False,236,254_1,235
12297,600013,595,254,1,11,12,False,False,236,254_1,235
12298,600013,595,254,1,12,13,False,False,236,254_1,235
12299,600013,595,254,1,13,14,False,True,236,254_1,235
9680,157439,464,255,1,0,1,True,False,237,255_1,236
9681,157439,464,255,1,1,2,False,False,237,255_1,236
9682,157439,464,255,1,2,3,False,False,237,255_1,236
9683,157439,464,255,1,3,4,False,False,237,255_1,236
9684,157439,464,255,1,4,5,False,False,237,255_1,236
9685,157439,464,255,1,5,6,False,True,237,255_1,236
481,101232,469,256,1,0,1,True,False,238,256_1,237
482,101232,469,256,1,1,2,False,False,238,256_1,237
483,101232,469,256,1,2,3,False,False,238,256_1,237
484,101232,469,256,1,3,4,False,False,238,256_1,237
485,101232,469,256,1,4,5,False,False,238,256_1,237
486,101232,469,256,1,5,6,False,True,238,256_1,237
7382,127765,471,257,1,0,1,True,False,239,257_1,238
7383,127765,471,257,1,1,2,False,False,239,257_1,238
7384,127765,471,257,1,2,3,False,False,239,257_1,238
7385,127765,471,257,1,3,4,False,False,239,257_1,238
7386,127765,471,257,1,4,5,False,False,239,257_1,238
7387,127765,471,257,1,5,6,False,True,239,257_1,238
9609,155720,516,258,1,0,1,True,False,240,258_1,239
9610,155720,516,258,1,1,2,False,False,240,258_1,239
9611,155720,516,258,1,2,3,False,False,240,258_1,239
9612,155720,516,258,1,3,4,False,False,240,258_1,239
9613,155720,516,258,1,4,5,False,True,240,258_1,239
9614,155720,517,259,1,0,1,True,False,241,259_1,240
9615,155720,517,259,1,1,2,False,False,241,259_1,240
9616,155720,517,259,1,2,3,False,False,241,259_1,240
9617,155720,517,259,1,3,4,False,True,241,259_1,240
9618,155720,517,259,2,3,1,True,False,242,259_2,241
9619,155720,517,259,2,4,2,False,False,242,259_2,241
9620,155720,517,259,2,5,3,False,True,242,259_2,241
7366,127629,468,260,1,0,1,True,False,243,260_1,242
7367,127629,468,260,1,1,2,False,False,243,260_1,242
7368,127629,468,260,1,2,3,False,False,243,260_1,242
7369,127629,468,260,1,3,4,False,False,243,260_1,242
7370,127629,468,260,1,4,5,False,False,243,260_1,242
7371,127629,468,260,1,5,6,False,False,243,260_1,242
7372,127629,468,260,1,6,7,False,False,243,260_1,242
7373,127629,468,260,1,7,8,False,False,243,260_1,242
7374,127629,468,260,1,8,9,False,False,243,260_1,242
7375,127629,468,260,1,9,10,False,True,243,260_1,242
9589,155118,450,261,1,0,1,True,False,244,261_1,243
9590,155118,450,261,1,1,2,False,False,244,261_1,243
9591,155118,450,261,1,2,3,False,False,244,261_1,243
9592,155118,450,261,1,3,4,False,False,244,261_1,243
9593,155118,450,261,1,4,5,False,True,244,261_1,243
12220,197246,443,262,1,0,1,True,False,245,262_1,244
12221,197246,443,262,1,1,2,False,False,245,262_1,244
12222,197246,443,262,1,2,3,False,False,245,262_1,244
12223,197246,443,262,1,3,4,False,False,245,262_1,244
12224,197246,443,262,1,4,5,False,True,245,262_1,244
12225,197246,446,263,1,0,1,True,False,246,263_1,245
12226,197246,446,263,1,1,2,False,False,246,263_1,245
12227,197246,446,263,1,2,3,False,False,246,263_1,245
12228,197246,446,263,1,3,4,False,False,246,263_1,245
12229,197246,446,263,1,4,5,False,True,246,263_1,245
12230,197246,447,264,1,0,1,True,False,247,264_1,246
12231,197246,447,264,1,1,2,False,False,247,264_1,246
12232,197246,447,264,1,2,3,False,True,247,264_1,246
12233,197246,448,265,1,0,1,True,False,248,265_1,247
12234,197246,448,265,1,1,2,False,False,248,265_1,247
12235,197246,448,265,1,2,3,False,False,248,265_1,247
12236,197246,448,265,1,3,4,False,True,248,265_1,247
12237,197246,448,265,2,3,1,True,False,249,265_2,248
12238,197246,448,265,2,4,2,False,True,249,265_2,248
12239,197246,449,266,1,0,1,True,False,250,266_1,249
12240,197246,449,266,1,1,2,False,True,250,266_1,249
887,102885,459,267,1,0,1,True,False,251,267_1,250
888,102885,459,267,1,1,2,False,False,251,267_1,250
889,102885,459,267,1,2,3,False,False,251,267_1,250
890,102885,459,267,1,3,4,False,False,251,267_1,250
891,102885,459,267,1,4,5,False,False,251,267_1,250
892,102885,459,267,1,5,6,False,True,251,267_1,250
893,102885,461,268,1,0,1,True,False,252,268_1,251
894,102885,461,268,1,1,2,False,False,252,268_1,251
895,102885,461,268,1,2,3,False,True,252,268_1,251
896,102885,463,269,1,0,1,True,False,253,269_1,252
897,102885,463,269,1,1,2,False,False,253,269_1,252
898,102885,463,269,1,2,3,False,True,253,269_1,252
899,102885,463,269,2,2,1,True,False,254,269_2,253
900,102885,463,269,2,3,2,False,False,254,269_2,253
901,102885,463,269,2,4,3,False,False,254,269_2,253
902,102885,463,269,2,5,4,False,False,254,269_2,253
903,102885,463,269,2,6,5,False,False,254,269_2,253
904,102885,463,269,2,7,6,False,False,254,269_2,253
905,102885,463,269,2,8,7,False,True,254,269_2,253
319,100438,1859,270,1,0,1,True,False,255,270_1,254
320,100438,1859,270,1,1,2,False,True,255,270_1,254
321,100438,1859,270,2,1,1,True,False,256,270_2,255
322,100438,1859,270,2,2,2,False,False,256,270_2,255
323,100438,1859,270,2,3,3,False,False,256,270_2,255
324,100438,1859,270,2,4,4,False,False,256,270_2,255
325,100438,1859,270,2,5,5,False,True,256,270_2,255
326,100438,1859,270,3,5,1,True,False,257,270_3,256
327,100438,1859,270,3,6,2,False,False,257,270_3,256
328,100438,1859,270,3,7,3,False,False,257,270_3,256
329,100438,1859,270,3,8,4,False,False,257,270_3,256
330,100438,1859,270,3,9,5,False,False,257,270_3,256
331,100438,1859,270,3,10,6,False,False,257,270_3,256
332,100438,1859,270,3,11,7,False,False,257,270_3,256
333,100438,1859,270,3,12,8,False,False,257,270_3,256
334,100438,1859,270,3,13,9,False,False,257,270_3,256
335,100438,1859,270,3,14,10,False,True,257,270_3,256
302,100369,452,271,1,0,1,True,False,258,271_1,257
303,100369,452,271,1,1,2,False,False,258,271_1,257
304,100369,452,271,1,2,3,False,False,258,271_1,257
305,100369,452,271,1,3,4,False,False,258,271_1,257
306,100369,452,271,1,4,5,False,False,258,271_1,257
307,100369,452,271,1,5,6,False,False,258,271_1,257
308,100369,452,271,1,6,7,False,True,258,271_1,257
9711,157740,454,272,1,0,1,True,False,259,272_1,258
9712,157740,454,272,1,1,2,False,False,259,272_1,258
9713,157740,454,272,1,2,3,False,True,259,272_1,258
9714,157740,454,272,2,2,1,True,False,260,272_2,259
9715,157740,454,272,2,3,2,False,False,260,272_2,259
9716,157740,454,272,2,4,3,False,True,260,272_2,259
11877,188324,434,273,1,0,1,True,False,261,273_1,260
11878,188324,434,273,1,1,2,False,False,261,273_1,260
11879,188324,434,273,1,2,3,False,True,261,273_1,260
4503,120005,472,274,1,0,1,True,False,262,274_1,261
4504,120005,472,274,1,1,2,False,False,262,274_1,261
4505,120005,472,274,1,2,3,False,False,262,274_1,261
4506,120005,472,274,1,3,4,False,True,262,274_1,261
4507,120005,473,275,1,0,1,True,False,263,275_1,262
4508,120005,473,275,1,1,2,False,False,263,275_1,262
4509,120005,473,275,1,2,3,False,False,263,275_1,262
4510,120005,473,275,1,3,4,False,False,263,275_1,262
4511,120005,473,275,1,4,5,False,False,263,275_1,262
4512,120005,473,275,1,5,6,False,False,263,275_1,262
4513,120005,473,275,1,6,7,False,True,263,275_1,262
4514,120005,476,276,1,0,1,True,False,264,276_1,263
4515,120005,476,276,1,1,2,False,False,264,276_1,263
4516,120005,476,276,1,2,3,False,False,264,276_1,263
4517,120005,476,276,1,3,4,False,True,264,276_1,263
4518,120005,477,277,1,0,1,True,False,265,277_1,264
4519,120005,477,277,1,1,2,False,False,265,277_1,264
4520,120005,477,277,1,2,3,False,False,265,277_1,264
4521,120005,477,277,1,3,4,False,True,265,277_1,264
4522,120005,480,278,1,0,1,True,False,266,278_1,265
4523,120005,480,278,1,1,2,False,False,266,278_1,265
4524,120005,480,278,1,2,3,False,False,266,278_1,265
4525,120005,480,278,1,3,4,False,False,266,278_1,265
4526,120005,480,278,1,4,5,False,False,266,278_1,265
4527,120005,480,278,1,5,6,False,False,266,278_1,265
4528,120005,480,278,1,6,7,False,False,266,278_1,265
4529,120005,480,278,1,7,8,False,True,266,278_1,265
4530,120005,480,278,2,7,1,True,False,267,278_2,266
4531,120005,480,278,2,8,2,False,False,267,278_2,266
4532,120005,480,278,2,9,3,False,True,267,278_2,266
4533,120005,482,279,1,0,1,True,False,268,279_1,267
4534,120005,482,279,1,1,2,False,False,268,279_1,267
4535,120005,482,279,1,2,3,False,False,268,279_1,267
4536,120005,482,279,1,3,4,False,False,268,279_1,267
4537,120005,482,279,1,4,5,False,False,268,279_1,267
4538,120005,482,279,1,5,6,False,False,268,279_1,267
4539,120005,482,279,1,6,7,False,False,268,279_1,267
4540,120005,482,279,1,7,8,False,False,268,279_1,267
4541,120005,482,279,1,8,9,False,False,268,279_1,267
4542,120005,482,279,1,9,10,False,False,268,279_1,267
4543,120005,482,279,1,10,11,False,False,268,279_1,267
4544,120005,482,279,1,11,12,False,False,268,279_1,267
4545,120005,482,279,1,12,13,False,False,268,279_1,267
4546,120005,482,279,1,13,14,False,True,268,279_1,267
4547,120005,483,280,1,0,1,True,False,269,280_1,268
4548,120005,483,280,1,1,2,False,False,269,280_1,268
4549,120005,483,280,1,2,3,False,False,269,280_1,268
4550,120005,483,280,1,3,4,False,False,269,280_1,268
4551,120005,483,280,1,4,5,False,False,269,280_1,268
4552,120005,483,280,1,5,6,False,False,269,280_1,268
4553,120005,483,280,1,6,7,False,False,269,280_1,268
4554,120005,483,280,1,7,8,False,False,269,280_1,268
4555,120005,483,280,1,8,9,False,False,269,280_1,268
4556,120005,483,280,1,9,10,False,False,269,280_1,268
4557,120005,483,280,1,10,11,False,False,269,280_1,268
4558,120005,483,280,1,11,12,False,False,269,280_1,268
4559,120005,483,280,1,12,13,False,False,269,280_1,268
4560,120005,483,280,1,13,14,False,True,269,280_1,268
4561,120005,485,281,1,0,1,True,False,270,281_1,269
4562,120005,485,281,1,1,2,False,False,270,281_1,269
4563,120005,485,281,1,2,3,False,False,270,281_1,269
4564,120005,485,281,1,3,4,False,False,270,281_1,269
4565,120005,485,281,1,4,5,False,False,270,281_1,269
4566,120005,485,281,1,5,6,False,False,270,281_1,269
4567,120005,485,281,1,6,7,False,False,270,281_1,269
4568,120005,485,281,1,7,8,False,False,270,281_1,269
4569,120005,485,281,1,8,9,False,False,270,281_1,269
4570,120005,485,281,1,9,10,False,False,270,281_1,269
4571,120005,485,281,1,10,11,False,False,270,281_1,269
4572,120005,485,281,1,11,12,False,False,270,281_1,269
4573,120005,485,281,1,12,13,False,False,270,281_1,269
4574,120005,485,281,1,13,14,False,False,270,281_1,269
4575,120005,485,281,1,14,15,False,False,270,281_1,269
4576,120005,485,281,1,15,16,False,False,270,281_1,269
4577,120005,485,281,1,16,17,False,True,270,281_1,269
4578,120005,487,282,1,0,1,True,False,271,282_1,270
4579,120005,487,282,1,1,2,False,False,271,282_1,270
4580,120005,487,282,1,2,3,False,False,271,282_1,270
4581,120005,487,282,1,3,4,False,False,271,282_1,270
4582,120005,487,282,1,4,5,False,False,271,282_1,270
4583,120005,487,282,1,5,6,False,False,271,282_1,270
4584,120005,487,282,1,6,7,False,False,271,282_1,270
4585,120005,487,282,1,7,8,False,False,271,282_1,270
4586,120005,487,282,1,8,9,False,False,271,282_1,270
4587,120005,487,282,1,9,10,False,True,271,282_1,270
4588,120005,488,283,1,0,1,True,False,272,283_1,271
4589,120005,488,283,1,1,2,False,False,272,283_1,271
4590,120005,488,283,1,2,3,False,False,272,283_1,271
4591,120005,488,283,1,3,4,False,False,272,283_1,271
4592,120005,488,283,1,4,5,False,False,272,283_1,271
4593,120005,488,283,1,5,6,False,True,272,283_1,271
4594,120005,488,283,2,5,1,True,False,273,283_2,272
4595,120005,488,283,2,6,2,False,False,273,283_2,272
4596,120005,488,283,2,7,3,False,False,273,283_2,272
4597,120005,488,283,2,8,4,False,False,273,283_2,272
4598,120005,488,283,2,9,5,False,True,273,283_2,272
799,102863,435,284,1,0,1,True,False,274,284_1,273
800,102863,435,284,1,1,2,False,False,274,284_1,273
801,102863,435,284,1,2,3,False,True,274,284_1,273
802,102863,436,285,1,0,1,True,False,275,285_1,274
803,102863,436,285,1,1,2,False,False,275,285_1,274
804,102863,436,285,1,2,3,False,False,275,285_1,274
805,102863,436,285,1,3,4,False,True,275,285_1,274
806,102863,436,285,2,3,1,True,False,276,285_2,275
807,102863,436,285,2,4,2,False,False,276,285_2,275
808,102863,436,285,2,5,3,False,True,276,285_2,275
809,102863,437,286,1,0,1,True,False,277,286_1,276
810,102863,437,286,1,1,2,False,False,277,286_1,276
811,102863,437,286,1,2,3,False,False,277,286_1,276
812,102863,437,286,1,3,4,False,False,277,286_1,276
813,102863,437,286,1,4,5,False,False,277,286_1,276
814,102863,437,286,1,5,6,False,True,277,286_1,276
815,102863,438,287,1,0,1,True,False,278,287_1,277
816,102863,438,287,1,1,2,False,False,278,287_1,277
817,102863,438,287,1,2,3,False,True,278,287_1,277
818,102863,439,288,1,0,1,True,False,279,288_1,278
819,102863,439,288,1,1,2,False,False,279,288_1,278
820,102863,439,288,1,2,3,False,True,279,288_1,278
821,102863,440,289,1,0,1,True,False,280,289_1,279
822,102863,440,289,1,1,2,False,False,280,289_1,279
823,102863,440,289,1,2,3,False,False,280,289_1,279
824,102863,440,289,1,3,4,False,True,280,289_1,279
825,102863,441,290,1,0,1,True,False,281,290_1,280
826,102863,441,290,1,1,2,False,False,281,290_1,280
827,102863,441,290,1,2,3,False,False,281,290_1,280
828,102863,441,290,1,3,4,False,False,281,290_1,280
829,102863,441,290,1,4,5,False,False,281,290_1,280
830,102863,441,290,1,5,6,False,False,281,290_1,280
831,102863,441,290,1,6,7,False,False,281,290_1,280
832,102863,441,290,1,7,8,False,True,281,290_1,280
833,102863,442,291,1,0,1,True,False,282,291_1,281
834,102863,442,291,1,1,2,False,False,282,291_1,281
835,102863,442,291,1,2,3,False,False,282,291_1,281
836,102863,442,291,1,3,4,False,False,282,291_1,281
837,102863,442,291,1,4,5,False,False,282,291_1,281
838,102863,442,291,1,5,6,False,False,282,291_1,281
839,102863,442,291,1,6,7,False,True,282,291_1,281
840,102863,442,291,2,6,1,True,False,283,291_2,282
841,102863,442,291,2,7,2,False,False,283,291_2,282
842,102863,442,291,2,8,3,False,False,283,291_2,282
843,102863,442,291,2,9,4,False,False,283,291_2,282
844,102863,442,291,2,10,5,False,False,283,291_2,282
845,102863,442,291,2,11,6,False,False,283,291_2,282
846,102863,442,291,2,12,7,False,True,283,291_2,282
847,102863,444,292,1,0,1,True,False,284,292_1,283
848,102863,444,292,1,1,2,False,False,284,292_1,283
849,102863,444,292,1,2,3,False,False,284,292_1,283
850,102863,444,292,1,3,4,False,False,284,292_1,283
851,102863,444,292,1,4,5,False,False,284,292_1,283
852,102863,444,292,1,5,6,False,False,284,292_1,283
853,102863,444,292,1,6,7,False,False,284,292_1,283
854,102863,444,292,1,7,8,False,False,284,292_1,283
855,102863,444,292,1,8,9,False,False,284,292_1,283
856,102863,444,292,1,9,10,False,False,284,292_1,283
857,102863,444,292,1,10,11,False,False,284,292_1,283
858,102863,444,292,1,11,12,False,False,284,292_1,283
859,102863,444,292,1,12,13,False,False,284,292_1,283
860,102863,444,292,1,13,14,False,True,284,292_1,283
861,102863,445,293,1,0,1,True,False,285,293_1,284
862,102863,445,293,1,1,2,False,False,285,293_1,284
863,102863,445,293,1,2,3,False,False,285,293_1,284
864,102863,445,293,1,3,4,False,True,285,293_1,284
7391,127787,451,294,1,0,1,True,False,286,294_1,285
7392,127787,451,294,1,1,2,False,False,286,294_1,285
7393,127787,451,294,1,2,3,False,False,286,294_1,285
7394,127787,451,294,1,3,4,False,False,286,294_1,285
7395,127787,451,294,1,4,5,False,False,286,294_1,285
7396,127787,451,294,1,5,6,False,False,286,294_1,285
7397,127787,451,294,1,6,7,False,False,286,294_1,285
7398,127787,451,294,1,7,8,False,False,286,294_1,285
7399,127787,451,294,1,8,9,False,False,286,294_1,285
7400,127787,451,294,1,9,10,False,True,286,294_1,285
7401,127787,453,295,1,0,1,True,False,287,295_1,286
7402,127787,453,295,1,1,2,False,False,287,295_1,286
7403,127787,453,295,1,2,3,False,True,287,295_1,286
7404,127787,455,296,1,0,1,True,False,288,296_1,287
7405,127787,455,296,1,1,2,False,False,288,296_1,287
7406,127787,455,296,1,2,3,False,True,288,296_1,287
9662,157290,458,297,1,0,1,True,False,289,297_1,288
9663,157290,458,297,1,1,2,False,False,289,297_1,288
9664,157290,458,297,1,2,3,False,False,289,297_1,288
9665,157290,458,297,1,3,4,False,False,289,297_1,288
9666,157290,458,297,1,4,5,False,False,289,297_1,288
9667,157290,458,297,1,5,6,False,True,289,297_1,288
9668,157290,460,298,1,0,1,True,False,290,298_1,289
9669,157290,460,298,1,1,2,False,False,290,298_1,289
9670,157290,460,298,1,2,3,False,False,290,298_1,289
9671,157290,460,298,1,3,4,False,False,290,298_1,289
9672,157290,460,298,1,4,5,False,False,290,298_1,289
9673,157290,460,298,1,5,6,False,False,290,298_1,289
9674,157290,460,298,1,6,7,False,False,290,298_1,289
9675,157290,460,298,1,7,8,False,False,290,298_1,289
9676,157290,460,298,1,8,9,False,True,290,298_1,289
9677,157290,462,299,1,0,1,True,False,291,299_1,290
9678,157290,462,299,1,1,2,False,False,291,299_1,290
9679,157290,462,299,1,2,3,False,True,291,299_1,290
974,103006,466,300,1,0,1,True,False,292,300_1,291
975,103006,466,300,1,1,2,False,False,292,300_1,291
976,103006,466,300,1,2,3,False,True,292,300_1,291
977,103117,530,301,1,0,1,True,False,293,301_1,292
978,103117,530,301,1,1,2,False,False,293,301_1,292
979,103117,530,301,1,2,3,False,False,293,301_1,292
980,103117,530,301,1,3,4,False,False,293,301_1,292
981,103117,530,301,1,4,5,False,True,293,301_1,292
982,103117,529,302,1,0,1,True,False,294,302_1,293
983,103117,529,302,1,1,2,False,False,294,302_1,293
984,103117,529,302,1,2,3,False,False,294,302_1,293
985,103117,529,302,1,3,4,False,False,294,302_1,293
986,103117,529,302,1,4,5,False,False,294,302_1,293
987,103117,529,302,1,5,6,False,False,294,302_1,293
988,103117,529,302,1,6,7,False,False,294,302_1,293
989,103117,529,302,1,7,8,False,False,294,302_1,293
990,103117,529,302,1,8,9,False,False,294,302_1,293
991,103117,529,302,1,9,10,False,False,294,302_1,293
992,103117,529,302,1,10,11,False,False,294,302_1,293
993,103117,529,302,1,11,12,False,False,294,302_1,293
994,103117,529,302,1,12,13,False,True,294,302_1,293
906,102908,499,303,1,0,1,True,False,295,303_1,294
907,102908,499,303,1,1,2,False,False,295,303_1,294
